2014-08-07 15:34:46,701 [ModalContext] WARN  o.e.m.i.discovery.MavenDiscovery - CatalogItem org.eclipse.m2e.discovery.lifecyclemapping.m2e-egit does not contain lifecycle mapping metadata
2014-08-07 15:35:37,737 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.mgt.ui:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.mgt.ui/pom.xml.
2014-08-07 15:35:37,904 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.sharedkey:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.sharedkey/pom.xml.
2014-08-07 15:35:38,021 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.examples:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.examples/pom.xml.
2014-08-07 15:35:38,164 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.dataaccess:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra/org.wso2.carbon.cassandra.dataaccess/pom.xml.
2014-08-07 15:35:38,498 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.wso2.carbon:cassandra-explorer:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra-explorer/pom.xml.
2014-08-07 15:35:39,790 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.explorer.mgt:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra-explorer/org.wso2.carbon.cassandra.explorer.mgt/pom.xml.
2014-08-07 15:35:39,926 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.explorer.ui:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra-explorer/org.wso2.carbon.cassandra.explorer.ui/pom.xml.
2014-08-07 15:35:40,076 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.wso2.carbon:cassandra-search:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra-search/pom.xml.
2014-08-07 15:35:40,462 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.cassandra.search.mgt:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/cassandra-search/org.wso2.carbon.cassandra.search.mgt/pom.xml.
2014-08-07 15:35:40,879 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.wso2.carbon:hdfs:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/hdfs/pom.xml.
2014-08-07 15:35:40,927 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.hdfs.mgt.ui:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/hdfs/org.wso2.carbon.hdfs.mgt.ui/pom.xml.
2014-08-07 15:35:41,429 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.hdfs.datanode:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/hdfs/org.wso2.carbon.hdfs.datanode/pom.xml.
2014-08-07 15:35:41,546 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.hdfs.namenode:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/hdfs/org.wso2.carbon.hdfs.namenode/pom.xml.
2014-08-07 15:35:41,659 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.wso2.carbon:org.wso2.carbon.hdfs.mgt:4.3.0-SNAPSHOT @ /home/msffayaza/SS/carbon-storage-management/components/hdfs/org.wso2.carbon.hdfs.mgt/pom.xml.
